Word,Translation,Line,Verse
ཡོད་མིན་,do not exist,དེ་བཞིན་ཡོན་ཏན་ཡོད་མིན་ཏེ། །དེ་ཡང་སོ་སོར་རྣམ་གསུམ་ཕྱིར། །,གཅིག་ལ་རང་བཞིན་གསུམ་ཉིད་ནི། །རིགས་མིན་དེས་ན་དེ་ཡོད་མིན། །དེ་བཞིན་ཡོན་ཏན་ཡོད་མིན་ཏེ། །དེ་ཡང་སོ་སོར་རྣམ་གསུམ་ཕྱིར། །
གཞན་དོན་,benefit others,དེ་ཕྱིར་གཞན་དོན་བསམ་པ་བདག་ལ་མེད། །,སྔོན་ཆད་མ་བྱུང་བ་ཡང་འདིར་བརྗོད་མེད། །སྡེབ་སྦྱོར་མཁས་པའང་བདག་ལ་ཡོད་མིན་ཏེ། །དེ་ཕྱིར་གཞན་དོན་བསམ་པ་བདག་ལ་མེད། །རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས། །
གཞན་དོན་,others' welfare,དེས་ན་གཞན་དོན་དགོངས་པའི་མགོན་གྱིས་འདི། །,བདག་ནི་བསོད་ནམས་མི་ལྡན་བཀྲེན་ཆེན་ཏེ། །མཆོད་པའི་ནོར་གཞན་བདག་ལ་ཅང་མ་མཆིས། །དེས་ན་གཞན་དོན་དགོངས་པའི་མགོན་གྱིས་འདི། །བདག་གི་དོན་སླད་ཉིད་ཀྱི་མཐུས་བཞེས་ཤིག །
གཞན་དོན་,benefiting others,དེ་ལྟར་རིག་བྱས་གཞན་དོན་ལ། །རྟག་ཏུ་བརྩོན་པར་གནས་པར་བྱ།,དེ་ལྟར་རིག་བྱས་གཞན་དོན་ལ། །རྟག་ཏུ་བརྩོན་པར་གནས་པར་བྱ། །ཐུགས་རྗེ་མངའ་བ་རིང་གཟིགས་པས། །བཀག་པ་རྣམས་ཀྱང་དེ་ལ་གནང་། །
གཞན་དོན་,others' benefit,གཞན་དོན་འཁོར་བར་གནས་ཀྱང་ནི། །,བསོད་ནམས་ཀྱིས་ནི་ལུས་བདེ་ལ། །མཁས་པ་ཡིས་ནི་སེམས་བདེ་ན། །གཞན་དོན་འཁོར་བར་གནས་ཀྱང་ནི། །སྙིང་རྗེ་ཅན་དག་ཅི་སྟེ་སྐྱོ། །
གཞན་དོན་,concern for others,།གལ་ཏེ་སྤྱད་ན་ཅི་སྦྱིན་ཅེས། །གཞན་དོན་སེམས་པ་ལྷ་ཡི་ཆོས།,གལ་ཏེ་བྱིན་ན་ཅི་སྤྱད་ཅེས། །བདག་དོན་སེམས་པ་འདྲེ་ཡི་ཚུལ། །གལ་ཏེ་སྤྱད་ན་ཅི་སྦྱིན་ཅེས། །གཞན་དོན་སེམས་པ་ལྷ་ཡི་ཆོས། །
བསམ་པ་,intention,དེ་ཕྱིར་གཞན་དོན་བསམ་པ་བདག་ལ་མེད། །,སྔོན་ཆད་མ་བྱུང་བ་ཡང་འདིར་བརྗོད་མེད། །སྡེབ་སྦྱོར་མཁས་པའང་བདག་ལ་ཡོད་མིན་ཏེ། །དེ་ཕྱིར་གཞན་དོན་བསམ་པ་བདག་ལ་མེད། །རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས། །
བསམ་པ་,wishes,།ཡིད་ལ་བསམ་པ་མཐའ་དག་རྫོགས་བྱེད་པ།,སེམས་ཅན་གྲངས་མཐའ་ཡས་ལ་དུས་རིང་དུ། །བདེ་བར་གཤེགས་ཀྱི་བདེ་བ་བླ་ན་མེད། །ཡིད་ལ་བསམ་པ་མཐའ་དག་རྫོགས་བྱེད་པ། །རྟག་ཏུ་སྦྱིན་པ་ལྟ་ཞིག་སྨོས་ཅི་དགོས། །
བསམ་པ་,mind,དེར་གཏང་བ་ཡི་བསམ་པ་ཡིས། །,གང་ཞིག་བསམས་ཏེ་བྱར་བརྩམས་པ། །དེ་ལས་གཞན་དུ་མི་བསམ་སྟེ། །དེར་གཏང་བ་ཡི་བསམ་པ་ཡིས། །དེ་ཉིད་རེ་ཞིག་བསྒྲུབ་པར་བྱ། །
བསམ་པ་,aspirations,དེ་ལྟར་བྱས་ན་སེམས་ཅན་གྱི། །བསམ་པ་མྱུར་དུ་རྫོགས་པར་འགྱུར། །,དམ་པའི་ཆོས་ནི་སྤྱོད་པའི་ལུས། །ཕྲན་ཚེགས་ཆེད་དུ་གནོད་མི་བྱ། །དེ་ལྟར་བྱས་ན་སེམས་ཅན་གྱི། །བསམ་པ་མྱུར་དུ་རྫོགས་པར་འགྱུར། །
བསམ་པ་,intentions,གལ་ཏེ་བདག་ལ་བསམ་པ་ཡི། །ཡོན་ཏན་ཡོད་ན་དམྱལ་མི་འགྲོ། །,གལ་ཏེ་བདག་ལ་བསམ་པ་ཡི། །ཡོན་ཏན་ཡོད་ན་དམྱལ་མི་འགྲོ། །གལ་ཏེ་བདག་གིས་བདག་བསྲུངས་ན། །དེ་དག་ལ་འདིར་ཅི་ཞིག་བྱུང་། །
བསམ་པ་,contemplating,མོས་པ་སྡུག་བསྔལ་འཇིགས་པ་དང་། །དེ་ཡི་ཕན་ཡོན་བསམ་པས་བསྐྱེད། །,སེམས་ཅན་དོན་གྲུབ་བྱ་ཕྱིར་དཔུང་། །མོས་བརྟན་དགའ་དང་དོར་བ་ཡིན། །མོས་པ་སྡུག་བསྔལ་འཇིགས་པ་དང་། །དེ་ཡི་ཕན་ཡོན་བསམ་པས་བསྐྱེད། །
བསམ་པ་,thoughts,དེ་བས་འཇིག་རྟེན་བསམ་པ་བཏང་། །,སེམས་ཅན་མོས་པ་སྣ་ཚོགས་པ། །རྒྱལ་བས་ཀྱང་ནི་མི་མགུ་ན། །བདག་འདྲ་ངན་པས་སྨོས་ཅི་དགོས། །དེ་བས་འཇིག་རྟེན་བསམ་པ་བཏང་། །
མེད་,does not exist,མ་སྐྱེས་པར་ནི་དེ་མེད་ན། །དེ་ཚེ་སྐྱེ་བར་འདོད་པ་གང་།,མ་སྐྱེས་པར་ནི་དེ་མེད་ན། །དེ་ཚེ་སྐྱེ་བར་འདོད་པ་གང་། །ཡུལ་ལ་རྟག་ཏུ་གཡེང་འགྱུར་བ། །འགག་པར་འགྱུར་བའང་མ་ཡིན་ནོ། །
མེད་,absence,།དེ་ཉིད་མེད་ན་མི་དགར་འགྱུར།,དཀའ་ལས་ཕྱིར་ལྡོག་མི་བྱ་སྟེ། །འདི་ལྟར་གོམས་པའི་མཐུ་ཡིས་ནི། །གང་གི་མིང་ཐོས་འཇིགས་པ་ཡང་། །དེ་ཉིད་མེད་ན་མི་དགར་འགྱུར། །
མེད་,not to exist,གང་ཚེ་གང་ཞིག་མེད་དོ་ཞེས། །བརྟག་བྱའི་དངོས་པོ་མི་དམིགས་པ། །,གང་ཚེ་གང་ཞིག་མེད་དོ་ཞེས། །བརྟག་བྱའི་དངོས་པོ་མི་དམིགས་པ། །དེ་ཚེ་དངོས་མེད་རྟེན་བྲལ་བ། །བློ་ཡི་མདུན་ན་ཇི་ལྟར་གནས། །
མེད་,no longer exists,རེ་ཞིག་ཉེར་ལེན་སྲེད་པ་ནི། །མེད་ཅེས་ངེས་པ་ཉིད་ཅེ་ན། །,རེ་ཞིག་ཉེར་ལེན་སྲེད་པ་ནི། །མེད་ཅེས་ངེས་པ་ཉིད་ཅེ་ན། །སྲེད་དེ་ཉོན་མོངས་ཅན་མིན་ཡང་། །ཀུན་རྨོངས་བཞིན་དུ་ཅི་སྟེ་མེད། །
མེད་,absent,སྲེད་དེ་ཉོན་མོངས་ཅན་མིན་ཡང་། །ཀུན་རྨོངས་བཞིན་དུ་ཅི་སྟེ་མེད། །,རེ་ཞིག་ཉེར་ལེན་སྲེད་པ་ནི། །མེད་ཅེས་ངེས་པ་ཉིད་ཅེ་ན། །སྲེད་དེ་ཉོན་མོངས་ཅན་མིན་ཡང་། །ཀུན་རྨོངས་བཞིན་དུ་ཅི་སྟེ་མེད། །
མེད་,do not exist,མཁའ་བཞིན་དེས་ན་རྡུལ་ཡང་མེད། །,ཆ་ཡང་རྡུལ་དུ་ཕྱེ་བས་ཏེ། །རྡུལ་དེའང་ཕྱོགས་ཆའི་དབྱེ་བ་ཡིས། །ཕྱོགས་དབྱེའང་ཆ་ཤས་དང་བྲལ་ཕྱིར། །མཁའ་བཞིན་དེས་ན་རྡུལ་ཡང་མེད། །
མེད་,not exist,སྐྱེ་མིན་མེད་ཕྱིར་ཞེས་འདོད་ན། །,རགས་པ་བདེ་ལས་གཞན་མིན་ན། །བདེ་བ་གསལ་བ་མི་རྟག་ཉིད། །གལ་ཏེ་མེད་པ་འགའ་ཡང་ནི། །སྐྱེ་མིན་མེད་ཕྱིར་ཞེས་འདོད་ན། །
མེད་,doesn't exist,དེ་མེད་སྙམ་པའི་རྣམ་རྟོག་ནི། །,དེས་ན་རྨི་ལམ་བུ་ཤི་ལ། །དེ་མེད་སྙམ་པའི་རྣམ་རྟོག་ནི། །དེ་ཡོད་རྣམ་པར་རྟོག་པ་ཡི། །གེགས་ཡིན་དེ་ཡང་བརྫུན་པ་ཡིན། །
རང་གི་,own,བདག་ནི་རང་གི་ཉེས་པས་དེའི། །གསོ་བའི་སྤྱོད་ཡུལ་མ་གྱུར་ཏོ། །,སེམས་ཅན་ཐམས་ཅད་ཕན་མཛད་པའི། །སངས་རྒྱས་གྲངས་མེད་འདས་གྱུར་ཀྱང་། །བདག་ནི་རང་གི་ཉེས་པས་དེའི། །གསོ་བའི་སྤྱོད་ཡུལ་མ་གྱུར་ཏོ། །
རང་གི་,your own,ཐོག་མར་པགས་པའི་རིམ་པ་འདི། །རང་གི་བློ་ཡིས་ཐ་དད་ཕྱེ། །,ཐོག་མར་པགས་པའི་རིམ་པ་འདི། །རང་གི་བློ་ཡིས་ཐ་དད་ཕྱེ། །ཤ་ཡང་རུས་པའི་དྲ་བ་ལས། །ཤེས་རབ་མཚོན་གྱིས་གུད་དུ་ཕྱེ། །
རང་གི་,one's own,།རང་གི་ཡོན་ཏན་བརྗོད་ན་དེ།,ལྐོག་ན་ཡོན་ཏན་བརྗོད་བྱ་ཞིང་། །ཡོན་ཏན་བརྗོད་ན་རྗེས་སུ་བརྗོད། །རང་གི་ཡོན་ཏན་བརྗོད་ན་དེ། །ཡོན་ཏན་ཤེས་པར་རིག་པར་བྱ། །
ཡིད་,heartfelt,།ཡིད་ལ་བསམ་པ་མཐའ་དག་རྫོགས་བྱེད་པ།,སེམས་ཅན་གྲངས་མཐའ་ཡས་ལ་དུས་རིང་དུ། །བདེ་བར་གཤེགས་ཀྱི་བདེ་བ་བླ་ན་མེད། །ཡིད་ལ་བསམ་པ་མཐའ་དག་རྫོགས་བྱེད་པ། །རྟག་ཏུ་སྦྱིན་པ་ལྟ་ཞིག་སྨོས་ཅི་དགོས། །
