Word,Translation,Line,Verse
བསྒོམ་,cultivate,།རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས།,སྔོན་ཆད་མ་བྱུང་བ་ཡང་འདིར་བརྗོད་མེད། །སྡེབ་སྦྱོར་མཁས་པའང་བདག་ལ་ཡོད་མིན་ཏེ། །དེ་ཕྱིར་གཞན་དོན་བསམ་པ་བདག་ལ་མེད། །རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས། །
བསྒོམ་,meditate,དེ་བས་དགེ་ལ་མོས་བྱ་ཞིང་། །གུས་པ་ཉིད་དུ་བསྒོམ་པར་བྱ། །,དེ་བས་དགེ་ལ་མོས་བྱ་ཞིང་། །གུས་པ་ཉིད་དུ་བསྒོམ་པར་བྱ། །རྡོ་རྗེ་རྒྱལ་མཚན་ཆོ་ག་ཡིས། །བརྩམས་ནས་ང་རྒྱལ་བསྒོམ་པར་བྱ། །
ཕྱིར་,for,།རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས།,སྔོན་ཆད་མ་བྱུང་བ་ཡང་འདིར་བརྗོད་མེད། །སྡེབ་སྦྱོར་མཁས་པའང་བདག་ལ་ཡོད་མིན་ཏེ། །དེ་ཕྱིར་གཞན་དོན་བསམ་པ་བདག་ལ་མེད། །རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས། །
ཕྱིར་,in order to,དགེ་བ་བསྒོམ་ཕྱིར་བདག་གི་དད་པའི་ཤུགས། །,དགེ་བ་བསྒོམ་ཕྱིར་བདག་གི་དད་པའི་ཤུགས། །འདི་དག་གིས་ཀྱང་རེ་ཞིག་འཕེལ་འགྱུར་ལ། །བདག་དང་སྐལ་བ་མཉམ་པ་གཞན་གྱིས་ཀྱང་། །ཅི་སྟེ་འདི་དག་མཐོང་ན་དོན་ཡོད་འགྱུར། །
བརྩམས་,composed,།རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས།,སྔོན་ཆད་མ་བྱུང་བ་ཡང་འདིར་བརྗོད་མེད། །སྡེབ་སྦྱོར་མཁས་པའང་བདག་ལ་ཡོད་མིན་ཏེ། །དེ་ཕྱིར་གཞན་དོན་བསམ་པ་བདག་ལ་མེད། །རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས། །
བརྩམས་,begin,རྡོ་རྗེ་རྒྱལ་མཚན་ཆོ་ག་ཡིས། །བརྩམས་ནས་ང་རྒྱལ་བསྒོམ་པར་བྱ། །,དེ་བས་དགེ་ལ་མོས་བྱ་ཞིང་། །གུས་པ་ཉིད་དུ་བསྒོམ་པར་བྱ། །རྡོ་རྗེ་རྒྱལ་མཚན་ཆོ་ག་ཡིས། །བརྩམས་ནས་ང་རྒྱལ་བསྒོམ་པར་བྱ། །
བརྩམས་,begun,བརྩམས་ནས་ལྡོག་པར་མི་བྱའོ། །,དང་པོར་འབྱོར་པ་བརྟགས་ནས་ནི། །བརྩམ་མམ་ཡང་ན་མི་བརྩམ་བྱ། །མ་བརྩམས་པ་ནི་མཆོག་ཡིན་གྱི། །བརྩམས་ནས་ལྡོག་པར་མི་བྱའོ། །
ཡོད་,have,།སྡེབ་སྦྱོར་མཁས་པའང་བདག་ལ་ཡོད་མིན་ཏེ།,སྔོན་ཆད་མ་བྱུང་བ་ཡང་འདིར་བརྗོད་མེད། །སྡེབ་སྦྱོར་མཁས་པའང་བདག་ལ་ཡོད་མིན་ཏེ། །དེ་ཕྱིར་གཞན་དོན་བསམ་པ་བདག་ལ་མེད། །རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས། །
ཡོད་,exist,ཅི་སྟེ་འདི་དག་མཐོང་ན་དོན་ཡོད་འགྱུར། །,དགེ་བ་བསྒོམ་ཕྱིར་བདག་གི་དད་པའི་ཤུགས། །འདི་དག་གིས་ཀྱང་རེ་ཞིག་འཕེལ་འགྱུར་ལ། །བདག་དང་སྐལ་བ་མཉམ་པ་གཞན་གྱིས་ཀྱང་། །ཅི་སྟེ་འདི་དག་མཐོང་ན་དོན་ཡོད་འགྱུར། །
ཡོད་,benefit,དེ་ལ་ཁྱོད་དགར་ཅི་ཞིག་ཡོད། །,གལ་ཏེ་དགྲ་ཞིག་མི་དགའ་ནའང་། །དེ་ལ་ཁྱོད་དགར་ཅི་ཞིག་ཡོད། །ཁྱོད་ཀྱི་ཡིད་སྨོན་ཙམ་གྱིས་ནི། །དེ་ལ་གནོད་པའི་རྒྱུར་མི་འགྱུར། །
ཡོད་,exists,གང་ཞིག་ཡོད་ན་ཡོད་གྱུར་པ། །,གང་ཞིག་གང་མེད་མི་འབྱུང་ལ། །གང་ཞིག་ཡོད་ན་ཡོད་གྱུར་པ། །དེ་ཉིད་དེ་ཡི་རྒྱུ་ཡིན་ན། །ཇི་ལྟར་དེ་ལ་གེགས་ཞེས་བྱ། །
གཞན་,others,།དེ་ཕྱིར་གཞན་དོན་བསམ་པ་བདག་ལ་མེད།,སྔོན་ཆད་མ་བྱུང་བ་ཡང་འདིར་བརྗོད་མེད། །སྡེབ་སྦྱོར་མཁས་པའང་བདག་ལ་ཡོད་མིན་ཏེ། །དེ་ཕྱིར་གཞན་དོན་བསམ་པ་བདག་ལ་མེད། །རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས། །
གཞན་,other,ཚེ་རབས་འདི་འམ་གཞན་དག་ཏུ། །,ཐོག་མ་མེད་ལྡན་འཁོར་བ་ནས། །ཚེ་རབས་འདི་འམ་གཞན་དག་ཏུ། །བདག་གིས་མ་འཚལ་སྡིག་བགྱིས་པའམ། །བགྱིད་དུ་སྩལ་བ་ཉིད་དང་ནི། །
གཞན་,else,དེ་ལས་གཞན་དུ་མི་བསམ་སྟེ། །,གང་ཞིག་བསམས་ཏེ་བྱར་བརྩམས་པ། །དེ་ལས་གཞན་དུ་མི་བསམ་སྟེ། །དེར་གཏང་བ་ཡི་བསམ་པ་ཡིས། །དེ་ཉིད་རེ་ཞིག་བསྒྲུབ་པར་བྱ། །
གཞན་,another's,བཞོན་པ་མལ་སྟན་གནས་དག་ཏུ། །བུད་མེད་གཞན་དང་གཅིག་མི་བྱ།,བཞོན་པ་མལ་སྟན་གནས་དག་ཏུ། །བུད་མེད་གཞན་དང་གཅིག་མི་བྱ། །འཇིག་རྟེན་མ་དད་གྱུར་པ་ཀུན། །མཐོང་དང་དྲིས་ཏེ་སྤང་བར་བྱ། །
གཞན་,another,།གཞན་ཞིག་ཡུད་ཙམ་བདེ་མྱོང་ནས། །སད་པར་གྱུར་པ་གང་ཡིན་པ།,རྨི་ལམ་ལོ་བརྒྱར་བདེ་མྱོང་ནས། །སད་པར་གྱུར་པ་གང་ཡིན་དང་། །གཞན་ཞིག་ཡུད་ཙམ་བདེ་མྱོང་ནས། །སད་པར་གྱུར་པ་གང་ཡིན་པ། །
གཞན་,others',གཞན་གྱི་ཟས་ཟའི་བྲན་དང་ནི། །,ཉོན་མོངས་ང་རྒྱལ་གྱིས་ཁེངས་ནི། །ངན་འགྲོར་ང་རྒྱལ་གྱིས་ཁྲིད་ཅིང་། །མི་ཡི་དགའ་སྟོན་བཅོམ་པ་དང་། །གཞན་གྱི་ཟས་ཟའི་བྲན་དང་ནི། །
དོན་,benefit,།དེ་ཕྱིར་གཞན་དོན་བསམ་པ་བདག་ལ་མེད།,སྔོན་ཆད་མ་བྱུང་བ་ཡང་འདིར་བརྗོད་མེད། །སྡེབ་སྦྱོར་མཁས་པའང་བདག་ལ་ཡོད་མིན་ཏེ། །དེ་ཕྱིར་གཞན་དོན་བསམ་པ་བདག་ལ་མེད། །རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས། །
དོན་,meaning,ཅི་སྟེ་འདི་དག་མཐོང་ན་དོན་ཡོད་འགྱུར། །,དགེ་བ་བསྒོམ་ཕྱིར་བདག་གི་དད་པའི་ཤུགས། །འདི་དག་གིས་ཀྱང་རེ་ཞིག་འཕེལ་འགྱུར་ལ། །བདག་དང་སྐལ་བ་མཉམ་པ་གཞན་གྱིས་ཀྱང་། །ཅི་སྟེ་འདི་དག་མཐོང་ན་དོན་ཡོད་འགྱུར། །
དོན་,purpose,སྐྱེས་བུའི་དོན་སྒྲུབ་ཐོབ་པར་གྱུར་པ་ལ།,དལ་འབྱོར་འདི་ནི་རྙེད་པར་ཤིན་ཏུ་དཀའ། །སྐྱེས་བུའི་དོན་སྒྲུབ་ཐོབ་པར་གྱུར་པ་ལ། །གལ་ཏེ་འདི་ལ་ཕན་པ་མ་བསྒྲུབས་ན། །ཕྱིས་འདི་ཡང་དག་འབྱོར་པར་ག་ལ་འགྱུར། །
དོན་,sake,མཛའ་དང་མི་མཛའི་དོན་གྱི་ཕྱིར། །སྡིག་པ་རྣམ་པ་སྣ་ཚོགས་བྱས། །,ཐམས་ཅད་བོར་ཏེ་ཆས་དགོས་པར། །བདག་གིས་དེ་ལྟར་མ་ཤེས་ནས། །མཛའ་དང་མི་མཛའི་དོན་གྱི་ཕྱིར། །སྡིག་པ་རྣམ་པ་སྣ་ཚོགས་བྱས། །
དོན་,welfare,དེ་བས་རྒྱལ་བ་འགྲོ་བའི་མགོན། །འགྲོ་བ་སྐྱོབ་པའི་དོན་བརྩོན་པ། །,དེ་བས་རྒྱལ་བ་འགྲོ་བའི་མགོན། །འགྲོ་བ་སྐྱོབ་པའི་དོན་བརྩོན་པ། །སྟོབས་ཆེན་འཇིགས་པ་ཀུན་སེལ་ལ། །དི་རིང་ཉིད་ནས་སྐྱབས་སུ་མཆི། །
དོན་,aims,།དེ་ཉིད་རྟག་ཏུ་དེ་དག་གི །དོན་ཀུན་འགྲུབ་པའི་རྒྱུར་གྱུར་ཅིག །,བདག་ལ་དམིགས་ནས་གང་དག་གི །ཁྲོའམ་དད་པའི་སེམས་བྱུང་བ། །དེ་ཉིད་རྟག་ཏུ་དེ་དག་གི །དོན་ཀུན་འགྲུབ་པའི་རྒྱུར་གྱུར་ཅིག །
དོན་,goal,དོན་མ་གྲུབ་པར་ཕྱིར་ཕྱོགས་འབྱེར་བར་མི་བྱེད་ན། །,རང་བཞིན་འཆི་བས་སྡུག་བསྔལ་གྱུར་པའི་ཉོན་མོངས་དག །གཡུལ་ངོར་མདར་ཚེ་ནན་གྱིས་གཞོམ་པར་འདོད་པ་ཡང་། །མདའ་མདུང་མཚོན་གྱིས་ཕོག་པའི་སྡུག་བསྔལ་ཁྱད་བསད་ནས། །དོན་མ་གྲུབ་པར་ཕྱིར་ཕྱོགས་འབྱེར་བར་མི་བྱེད་ན། །
དོན་,beneficial,བདག་ཀྱང་དེ་དོན་མི་འགྱུར་བས། །,དེ་ལྟར་བདག་དང་གཞན་བསྟེན་པ། །དེས་ནི་ཕུང་བར་འགྱུར་བར་ཟད། །དེས་ཀྱང་བདག་དོན་མ་བྱས་ལ། །བདག་ཀྱང་དེ་དོན་མི་འགྱུར་བས། །
