Word,Translation,Line,Verse
རང་གི་,your own,འདི་ལ་གླ་རྔན་བྱིན་ནས་ནི། །ད་ནི་རང་གི་དོན་བྱེད་ཆུག །,འདི་ལ་གླ་རྔན་བྱིན་ནས་ནི། །ད་ནི་རང་གི་དོན་བྱེད་ཆུག །ཕན་པ་མེད་པར་འདི་ལ་ནི། །ཐམས་ཅད་སྦྱིན་པར་མི་བྱའོ། །
རང་གི་,your,།རང་གི་ཡོན་ཏན་བརྗོད་ན་དེ།,ལྐོག་ན་ཡོན་ཏན་བརྗོད་བྱ་ཞིང་། །ཡོན་ཏན་བརྗོད་ན་རྗེས་སུ་བརྗོད། །རང་གི་ཡོན་ཏན་བརྗོད་ན་དེ། །ཡོན་ཏན་ཤེས་པར་རིག་པར་བྱ། །
རང་གི་,own,རང་གི་ཉེས་པས་གནོད་གྱུར་པ། །,བྱིས་པ་སྡུག་བསྔལ་མི་འདོད་ཅིང་། །སྡུག་བསྔལ་རྒྱུ་ལ་བརྐམ་པས་ན། །རང་གི་ཉེས་པས་གནོད་གྱུར་པ། །གཞན་ལ་བཀོན་དུ་ཅི་ཞིག་ཡོད། །
རང་གི་,yours,རང་གི་ཡོན་ཏན་བརྗོད་པའི་ཚེ། །གཞན་ལ་བདེ་བའང་འདོད་པར་བྱེད།,རང་གི་ཡོན་ཏན་བརྗོད་པའི་ཚེ། །གཞན་ལ་བདེ་བའང་འདོད་པར་བྱེད། །གཞན་གྱི་ཡོན་ཏན་བརྗོད་པའི་ཚེ། །རང་ལའང་བདེ་བ་མི་འདོད་བྱེད། །
ཡིད་,mind,།རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས།,སྔོན་ཆད་མ་བྱུང་བ་ཡང་འདིར་བརྗོད་མེད། །སྡེབ་སྦྱོར་མཁས་པའང་བདག་ལ་ཡོད་མིན་ཏེ། །དེ་ཕྱིར་གཞན་དོན་བསམ་པ་བདག་ལ་མེད། །རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས། །
ཡིད་,desires,།ཡིད་ལ་བསམ་པ་མཐའ་དག་རྫོགས་བྱེད་པ།,སེམས་ཅན་གྲངས་མཐའ་ཡས་ལ་དུས་རིང་དུ། །བདེ་བར་གཤེགས་ཀྱི་བདེ་བ་བླ་ན་མེད། །ཡིད་ལ་བསམ་པ་མཐའ་དག་རྫོགས་བྱེད་པ། །རྟག་ཏུ་སྦྱིན་པ་ལྟ་ཞིག་སྨོས་ཅི་དགོས། །
ཡིད་,cheerfulness,ཅི་ལ་བབ་ཀྱང་བདག་གིས་ནི། །དགའ་བའི་ཡིད་ནི་དཀྲུགས་མི་བྱ། །,ཅི་ལ་བབ་ཀྱང་བདག་གིས་ནི། །དགའ་བའི་ཡིད་ནི་དཀྲུགས་མི་བྱ། །མི་དགའ་བྱས་ཀྱང་འདོད་མི་འགྲུབ། །དགེ་བ་དག་ནི་ཉམས་པར་འགྱུར། །
ཡིད་,heart,ཡིད་ལ་བསམས་པའི་དགེ་བྱས་པས། །,ཡིད་ལ་བསམས་པའི་དགེ་བྱས་པས། །གང་དང་གང་དུ་འགྲོ་འགྱུར་བ། །དེ་དང་དེར་ནི་བསོད་ནམས་དེས། །འབྲས་བུའི་ཡོན་གྱིས་མངོན་མཆོད་འགྱུར། །
འདི་,this,།རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས།,སྔོན་ཆད་མ་བྱུང་བ་ཡང་འདིར་བརྗོད་མེད། །སྡེབ་སྦྱོར་མཁས་པའང་བདག་ལ་ཡོད་མིན་ཏེ། །དེ་ཕྱིར་གཞན་དོན་བསམ་པ་བདག་ལ་མེད། །རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས། །
འདི་,they,འདི་ནི་བདེ་བ་ཉིད་དུ་གནས། །,བདག་ནི་ལས་རྣམས་བྱེད་པ་དང་། །འདི་ནི་བདེ་བ་ཉིད་དུ་གནས། །འདི་ནི་འཇིག་རྟེན་ལ་ཆེ་དང་། །བདག་དམན་ཡོན་ཏན་མེད་པར་གྲག །
བརྩམས་,composed,།རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས།,སྔོན་ཆད་མ་བྱུང་བ་ཡང་འདིར་བརྗོད་མེད། །སྡེབ་སྦྱོར་མཁས་པའང་བདག་ལ་ཡོད་མིན་ཏེ། །དེ་ཕྱིར་གཞན་དོན་བསམ་པ་བདག་ལ་མེད། །རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས། །
བརྩམས་,started,རྡོ་རྗེ་རྒྱལ་མཚན་ཆོ་ག་ཡིས། །བརྩམས་ནས་ང་རྒྱལ་བསྒོམ་པར་བྱ། །,དེ་བས་དགེ་ལ་མོས་བྱ་ཞིང་། །གུས་པ་ཉིད་དུ་བསྒོམ་པར་བྱ། །རྡོ་རྗེ་རྒྱལ་མཚན་ཆོ་ག་ཡིས། །བརྩམས་ནས་ང་རྒྱལ་བསྒོམ་པར་བྱ། །
བརྩམས་,begun,བརྩམས་ནས་ལྡོག་པར་མི་བྱའོ། །,དང་པོར་འབྱོར་པ་བརྟགས་ནས་ནི། །བརྩམ་མམ་ཡང་ན་མི་བརྩམ་བྱ། །མ་བརྩམས་པ་ནི་མཆོག་ཡིན་གྱི། །བརྩམས་ནས་ལྡོག་པར་མི་བྱའོ། །
ཡོད་,existence,སེམས་པ་སེམས་མེད་དེ་དག་ཀྱང་། །གཅིག་འགྱུར་གང་ཕྱིར་ཡོད་ཉིད་མཚུངས།,སེམས་པ་སེམས་མེད་དེ་དག་ཀྱང་། །གཅིག་འགྱུར་གང་ཕྱིར་ཡོད་ཉིད་མཚུངས། །གང་ཚེ་བྱེ་བྲག་ཕྱིན་ཅི་ལོག །དེ་ཚེ་འབྲ་བའི་རྟེན་གང་ཡིན། །
ཡོད་,exist,བདེ་སོགས་གསལ་བ་ཡོད་ཉིད་ན། །,བདེ་སོགས་གསལ་བ་ཡོད་ཉིད་ན། །མྱོང་བ་ཅི་ཕྱིར་འཛིན་མ་ཡིན། །དེ་ཉིད་ཕྲ་མོར་གྱུར་ན་དེ། །རགས་དང་ཕྲ་བའང་ཇི་ལྟར་ཡིན། །
གཞན་,someone else,བདག་དང་སྐལ་བ་མཉམ་པ་གཞན་གྱིས་ཀྱང་། །,དགེ་བ་བསྒོམ་ཕྱིར་བདག་གི་དད་པའི་ཤུགས། །འདི་དག་གིས་ཀྱང་རེ་ཞིག་འཕེལ་འགྱུར་ལ། །བདག་དང་སྐལ་བ་མཉམ་པ་གཞན་གྱིས་ཀྱང་། །ཅི་སྟེ་འདི་དག་མཐོང་ན་དོན་ཡོད་འགྱུར། །
གཞན་,else,གང་གཞན་སྐད་ཅིག་ཙམ་ཡང་འདིའི། །བསོད་ནམས་བར་ཆད་གེགས་བྱེད་པ།,གང་གཞན་སྐད་ཅིག་ཙམ་ཡང་འདིའི། །བསོད་ནམས་བར་ཆད་གེགས་བྱེད་པ། །སེམས་ཅན་དོན་ལ་དམན་གྱུར་པས། །དེ་ཡི་ངན་འགྲོ་མུ་མཐའ་མེད། །
གཞན་,anything else,དེ་ལས་གཞན་དུ་མི་བསམ་སྟེ། །,གང་ཞིག་བསམས་ཏེ་བྱར་བརྩམས་པ། །དེ་ལས་གཞན་དུ་མི་བསམ་སྟེ། །དེར་གཏང་བ་ཡི་བསམ་པ་ཡིས། །དེ་ཉིད་རེ་ཞིག་བསྒྲུབ་པར་བྱ། །
གཞན་,others,།གཞན་ལ་སྨོད་པ་ཉིད་དང་ནི།,གང་ཚེ་བདག་བསྟོད་ལྷུར་ལེན་པའམ། །གཞན་ལ་སྨོད་པ་ཉིད་དང་ནི། །གཤེ་བཅས་འགྱོད་དང་བཅས་གྱུར་པ། །དེ་ཚེ་ཤིང་བཞིན་གནས་པར་བྱ། །
གཞན་,next,ཅི་ནས་འདི་དང་གཞན་དུ་ཡང་། །,སྙིང་རྗེའི་བསམ་པ་མ་དག་པར། །ལུས་འདི་གཏང་བར་མི་བྱ་སྟེ། །ཅི་ནས་འདི་དང་གཞན་དུ་ཡང་། །དོན་ཆེན་སྒྲུབ་པའི་རྒྱུར་གཏང་ངོ་། །
གཞན་,others',རང་ངམ་གཞན་གྱི་དབང་ཡང་རུང་།,རང་ངམ་གཞན་གྱི་དབང་ཡང་རུང་། །གནས་སྐབས་གང་དུ་ཅི་སྤྱོད་ཀྱང་། །བསླབ་པར་གསུངས་པ་གང་ཡིན་པའི། །གནས་སྐབས་དེ་ལ་འབད་དེ་བསླབ། །
གཞན་,another,གཞན་ལ་བཀོན་དུ་ཅི་ཞིག་ཡོད། །,བྱིས་པ་སྡུག་བསྔལ་མི་འདོད་ཅིང་། །སྡུག་བསྔལ་རྒྱུ་ལ་བརྐམ་པས་ན། །རང་གི་ཉེས་པས་གནོད་གྱུར་པ། །གཞན་ལ་བཀོན་དུ་ཅི་ཞིག་ཡོད། །
གཞན་,other,སྐྱེ་བ་གཞན་དུ་དེ་གོམས་ཤིང་། །སྡིག་དང་སྡུག་བསྔལ་འཕེལ་བར་འགྱུར། །,སྐྱེ་བ་གཞན་དུ་དེ་གོམས་ཤིང་། །སྡིག་དང་སྡུག་བསྔལ་འཕེལ་བར་འགྱུར། །གཞན་དང་འབྲས་བུའི་དུས་ཀྱང་ནི། །དམན་འགྱུར་དེ་ཡང་སྒྲུབ་མི་འགྱུར། །
གཞན་,them,དེ་ལྟར་བདག་དང་གཞན་བསྟེན་པ། །,དེ་ལྟར་བདག་དང་གཞན་བསྟེན་པ། །དེས་ནི་ཕུང་བར་འགྱུར་བར་ཟད། །དེས་ཀྱང་བདག་དོན་མ་བྱས་ལ། །བདག་ཀྱང་དེ་དོན་མི་འགྱུར་བས། །
གཞན་,someone else's,གཞན་གྱི་ཟས་ལ་མེ་ཏོག་གི །,ཤ་ཡི་ཕུང་པོ་འདི་མཐོང་ནས། །བྱ་རྒོད་དང་གཞན་ཟ་བྱེད་ན། །གཞན་གྱི་ཟས་ལ་མེ་ཏོག་གི །ཕྲེང་བ་ཙནྡན་རྒྱན་གྱིས་མཆོད། །
གཞན་,someone,གཞན་གྱི་དྲི་ཡིས་གཞན་དག་ལ། །,འོན་ཏེ་དྲི་ཞིམ་ཙནྡན་ནི། །ལུས་ལ་འདིར་ནི་ཅི་ཞིག་བྱུང་། །གཞན་གྱི་དྲི་ཡིས་གཞན་དག་ལ། །ཅི་ཡི་ཕྱིར་ན་ཆགས་པར་བྱེད། །
གཞན་,other's,གཞན་ལ་ཕན་དོན་སེམས་ཤིང་འཆག་པར་བྱེད། །,སྐལ་ལྡན་ཟླ་འོད་ཙནྡན་གྱིས་བསིལ་བའི། །ཡངས་པའི་རྡོ་ལེབ་ཁང་བཟངས་ཉམས་དགའ་བར། །སྒྲ་མེད་ཞི་བའི་ནགས་རླུང་གཡོ་བ་ཡིས། །གཞན་ལ་ཕན་དོན་སེམས་ཤིང་འཆག་པར་བྱེད། །
